name,province,city,location,desc,want,has_been,strategy,route,ticket_info,open_time
腾格里达来月亮湖沙漠生态旅游区,内蒙古,阿拉善盟,阿拉善左旗,"{'景区简介': ['腾格里达来·月亮湖沙漠生态探险旅游区是距国内中心城市半径最短、设施最全、规模最大、旅游内容最为丰富的沙漠生态旅游区，是全球最具影响力的沙漠深度旅游体验地之一。它位于内蒙古自治区阿拉善左旗腾格里沙漠腹地，核心区范围达150平方公里。景区资源组合极为独特，不仅有草原游牧民族传统文化，而且集大漠风光、戈壁神韵、原生态湖泊和藏传佛教为一体，使自然的神奇与人类内心精神的需求得到极为完美的融合。'], '景点分布': ['景区划分为民俗风情区、会所休闲区、宾馆别墅区、生态示范园区和户外体验区五大模块。能极大满足商务、会议、探险和休闲度假旅游市场的需求。'], '景区资质': ['国家4A级景区、国家沙漠地质公园'], '景区特色': ['徒步、观光、沙漠']}",638,301,"{'旅游攻略': ['这里有许多好玩的项目：沙海冲浪→卡丁车角逐大漠；疆场扬鞭→跨骏马纵横旷野；戏碧水天鹅伴舞，依篝火极目星空；驼铃伴随入梦乡，扁舟悠然荡苇丛。别是沙海冲浪，是游人进入月亮湖景区所必须尝试和接受挑战的项目，也是惊险和极富刺激的项目。'], '最佳游览时间': ['6→9月则最佳'], '购物推荐': ['阿拉善肉苁蓉、驼绒制品、奶食品以及大漠奇石等。']}","{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善左旗>腾格里额里斯镇>银根苏木>超格图呼热苏木>腾格里经济技术开发区>巴彦浩特额鲁特街道>巴彦浩特南环路街道>巴彦浩特新华街道>巴彦浩特王府街道'], '到达方式': ['城市间及市内全程视旅游人数提供座位不等的豪华空调旅游大巴，月亮湖中转站至腾格里沙漠视要求提供北京越野吉普车（可乘坐4人/辆）和特殊改装的沙漠越野大巴（可乘座20人/辆）。因为除此之外，其它车辆均无法进入沙漠。']}",{'月亮湖门票价格': ['160元']},['全天']
阿拉善盟贺兰山南寺广宗寺生态旅游区,内蒙古,阿拉善盟,阿拉善左旗,"{'景区简介': ['贺兰山南寺生态旅游区因供奉有六世达赖喇嘛肉身灵塔而闻名蒙藏宗教界，是原阿拉善八大寺中规模最大、名望最高的寺庙。区内松涛阵阵，绿草茵茵，群山环抱，庙宇轩昂。寺庙依山而建，气势宏伟，富丽堂皇；岩壁上雕满彩绘佛像，为内蒙古地区规模最大的石雕佛像群，是一个集藏传佛教文化与贺兰山自然风光为一体的旅游区。南寺也与六世达赖仓央嘉措有着说不完的故事，让这里更具神秘色彩。'], '景点分布': ['广宗寺藏名“丹吉楞”，俗称南寺，位于阿拉善左旗巴润别立境内，总面积约50平方公里。景区内宗教人文景观有南大门牌坊、金刚口（石雕佛像群）、卫拉特行营、红庙、黄庙、藏经塔、多吉帕姆庙塔、大经堂楼、毡帽山庙、塔尔珠克召等；自然景观有雪岭子、阴阳界、牦牛塘、巴彦笋布尔敖包、冰沟、还愿石、三剑映月、神牛恋主、神僧吟五色池、降魔、神泉等。基础设施、服务功能完善。'], '景区资质': ['国家4A级景区'], '景区特色': ['观光、拜谒、宗教从您位置到南寺广宗寺']}",169,253,"{'旅游攻略': ['游客在这里可以身着蒙古靴，跨骏马、乘骆驼，在篝火的映衬下，欣赏蒙古民族歌舞，在热情的祝酒歌中，品尝清洌醇香的马奶酒，清香扑鼻的手扒肉和烤全羊；夜宿蒙古包，侧耳倾听阵阵牧歌，抬头试数点点繁星，投入大自然的怀抱，城市的喧嚣已在九霄云外；蒙古民族传统的男儿三艺→赛马、射箭、摔跤更是独具魅力。每年六、七月间的庙会中，神秘的祭敖包、查玛表演和八月举办的那达慕，更是能让游客领略到蒙古民族传统文化...'], '最佳游览时间': ['夏季'], '购物推荐': ['阿拉善肉苁蓉、驼绒制品、奶食品以及大漠奇石等。']}","{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善左旗>腾格里额里斯镇>银根苏木>超格图呼热苏木>腾格里经济技术开发区>巴彦浩特额鲁特街道>巴彦浩特南环路街道>巴彦浩特新华街道>巴彦浩特王府街道'], '到达方式': ['阿拉善盟市区有到达贺兰山南寺景区的旅游专线；包车前往价位60元左右。']}",{'南寺广宗寺门票价格': ['80元/人']},['08:00-17:00']
阿拉善盟通湖草原,内蒙古,阿拉善盟,阿拉善左旗,"{'景区简介': ['通湖草原是古丝绸之北路要塞，被当地人民称为沙漠中的“伊甸园”。地处内蒙古和宁夏交界处的腾格里沙漠腹地，东距阿左旗巴彦浩特200公里，南离宁夏中卫市26公里，西望甘肃河西走廊，与宁夏5A级景区沙坡头隔沙相望，直越8.3公里便可到达。这里沙丘环抱，绿草茵茵，林木繁茂，空气清新，牛羊成群，候鸟翩翩。洁白的蒙古包群，五彩的野营帐蓬，休闲茶座与飘飘营旗连成一片，民族风情浓郁、如诗如画，是游人感受蒙古风情，尽情释放自我的绝佳圣地。'], '景点分布': ['通湖草原内的主要景点有古商道、古盐道、大盛魁古驼道、沙漠湖泊、绿洲、草原、沙山岩画，古长城、古战场、古买卖城遗址、流传千古的神话传说以及热情好客的草原牧民。景区根据大漠草原的资源特色，开发了草原跑马、骑骆驼、沙漠探险、围场射猎、徒步穿越、晨观日出、赏日落、卡丁车越野等情趣各异、开心刺激的特色旅游项目。'], '景区资质': ['国家4A级景区'], '景区特色': ['摄影、度假、自然景观游、草原、沙漠、湿地、湖泊、山川从您位置到通湖草原']}",160,234,"{'最佳游览时间': ['春、夏、秋三季。'], '购物推荐': ['(当地特产)阿拉善双峰驼、锁阳、肉苁蓉、地毯、奶酒、黑瓜子、玛瑙宝石、榛子。', '(特色美食)馓子、酿皮子孙、蒙古炒米、凉拌蹄黄、粉汤饺子、扒驼掌、黄焖羊羔肉。']}","{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善左旗>腾格里额里斯镇>银根苏木>超格图呼热苏木>腾格里经济技术开发区>巴彦浩特额鲁特街道>巴彦浩特南环路街道>巴彦浩特新华街道>巴彦浩特王府街道>腾格里额里斯苏木'], '到达方式': ['阿拉善市区内有直达通湖草原旅游区的专线车。']}","{'通湖草原门票价格': ['门票60元，篝火晚会票价50元；', '套票100元(门票和篝火晚会)。']}",['全天开放。']
阿拉善盟福因寺（北寺）旅游区,内蒙古,阿拉善盟,阿拉善左旗,"{'景区简介': ['福因寺是阿拉善盟最早开发的旅游景区和第二大藏传佛教圣地，又称“北寺”。寺庙始建于清嘉庆九年，于同治八年被毁，期间经数次修缮，现有庙宇15座，建筑物百余栋，殿堂亭阁一应俱全，蔚为壮观。福因寺旅游区不仅拥有丰厚的文化底蕴，寺周的自然景致也是一大亮点。游古寺、穿林海、观日落、登险峰，福因寺可谓是避暑、度假、游览的理想胜地。'], '景点分布': ['福因寺旅游区景观荟萃，形成了以寺庙为中心的特色旅游区。景区内有北寺沟、千指峰、一线峡、骆驼峰、卧象汲水、活佛遇仙石、石猴山、沐浴潭、白塔、转经阁、阿旺丹德尔纪念塔、状元峰、瞭望塔、贺兰山原始森林、朝霞亭、观霞亭、云台峰、福因洞、阿拉善敖包、猴子山、兄妹峰等景观，浓郁的宗教氛围与秀丽的自然景观融为一体，相映成趣。'], '景区资质': ['国家4A级景区'], '景区特色': ['宗教、观光、摄影、寺庙、塔、森林、山峰、沙漠从您位置到福因寺（北寺）']}",31,32,{'最佳游览时间': ['夏季最佳。']},"{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善左旗>腾格里额里斯镇>银根苏木>超格图呼热苏木>腾格里经济技术开发区>巴彦浩特额鲁特街道>巴彦浩特南环路街道>巴彦浩特新华街道>巴彦浩特王府街道'], '到达方式': ['旅游旺季时有专线车到达福因寺，淡季前往需包车。这里交通便利，自驾、骑行都是不错的选择。']}","{'福因寺（北寺）门票价格': ['景区门票70元，观光车30元。', '免费人群：1.2米以下儿童、70周岁老年人凭有效证件到景区可享受免费政策。', '优惠人群：学生、65-70岁老年人可享受半价优惠。']}",['07:00-18:00']
阿拉善定远营旅游景区,内蒙古,阿拉善盟,阿拉善左旗,"{'景区简介': ['阿拉善定远营旅游景区素有塞外“小北京”的美誉，是中国北疆游牧民族地区唯一一座雄伟、正规的城池。清康熙二十五年（1686年），蒙古族顾实汗之孙和罗理归顺清政府，后又出征青、藏有功，为世袭亲王，封其驻地为定远营。城池四合院式布局，设计独特，建筑精巧、宏伟，兼具蒙古、汉民族建筑艺术风格，是历史文化的最好讲述者。'], '景点分布': ['定远营位于阿拉善左旗（巴彦浩特镇）王府衔，占地约25万平方米。主要建筑包括王府、延福寺、传统民居、城墙、城门遗存及城内历史街区、历史文化遗存、遗迹等。'], '景区资质': ['国家4A级景区'], '景区特色': ['历史文化、民俗文化、古迹从您位置到定远营']}",1,4,{'最佳游览时间': ['秋季']},"{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善左旗>腾格里额里斯镇>银根苏木>超格图呼热苏木>腾格里经济技术开发区>巴彦浩特额鲁特街道>巴彦浩特南环路街道>巴彦浩特新华街道>巴彦浩特王府街道'], '到达方式': ['京藏高速→S314→北环路→锡林北路→东关街→王府街']}",{'定远营门票价格': ['免费']},['全天']
阿拉善梦想沙漠汽车航天乐园,内蒙古,阿拉善盟,阿拉善左旗,"{'景区简介': ['阿拉善梦想沙漠汽车航天乐园以汽车文化、航空文化为核心，是中国最大的汽车越野赛事品牌——越野e族英雄会的永久举办地。乐园结合多个领域文化，打造一个地面的黄金旅游项目和一个航空低空旅游线路项目，将三旗通过空中旅游线路连通起来，成为一个空中旅游的黄金线，也成为喜爱探险，追求自由的度假胜地。'], '景点分布': ['梦想沙漠汽车航天乐园位于巴彦浩特镇西南50公里处的腾格里沙漠东缘，总体规划用地约10845亩。乐园分为梦想汽车文化主题乐园、梦想航空文化主题乐园两部分，包括中心酒店、音乐广场、汽车风情小镇、蒙元文化村、商业中心街、免税购物广场、汽车嘉年华、特色体验营地、沙漠赛道、越野e族大队营地、特色加油站等特色建筑，飞机制造、航空航天博物馆、飞行学院、FBO基地、低空旅游、房屋营地、民俗风情街等，并常年举行各大活动赛事。'], '景区资质': ['国家4A级景区'], '景区特色': ['探险、娱乐、游乐园、沙漠从您位置到梦想沙漠']}",1,4,{'最佳游览时间': ['9-10月']},"{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善左旗>腾格里额里斯镇>银根苏木>超格图呼热苏木>腾格里经济技术开发区>巴彦浩特额鲁特街道>巴彦浩特南环路街道>巴彦浩特新华街道>巴彦浩特王府街道>巴彦浩特镇'], '到达方式': ['巴彦浩特镇打车费用大概260-300元左右', '阿拉善巴彦浩特镇走梦想沙漠公路，导航英雄会即可。']}",{'梦想沙漠门票价格': ['免费']},['全天']
阿拉善盟贺兰山国家狩猎场,内蒙古,阿拉善盟,阿拉善左旗,"{'景区简介': ['阿拉善盟贺兰山国家狩猎场是一个集生态、经济、社会效益于一体的狩猎生态旅游景区，它位于贺兰山自然保护区外的禁牧区，占地面积5800公顷。景区以放生人工饲养的野生二代以下动物为狩猎对象，是一个天然的狩猎场，对维护贺兰山生态平衡有着积极的促进作用。'], '景点分布': ['贺兰山国家狩猎场由宿营生活区、养殖狩猎区和风景观赏区三部分组成，景区内古木参天，溪流潺潺，是野生动物理想的栖息之所，也是游人登山探险的自然乐园。目前景区开展的项目有实弹狩猎、定向靶射击、移动飞盘射击、野生动植物观赏和农庄生活访问，游客既能体验原始刺激的狩猎乐趣，又能感受阿拉善地区蒙古族的独特风情，是怡养身心的最佳最佳休闲地。'], '景区特色': ['狩猎、观光、狩猎场、木屋建筑、名山、森林、野生动物从您位置到贺兰山国家狩猎场']}",22,42,"{'旅游攻略': ['贺兰山国家狩猎场的计费标准根据动物和重量不同，价格也有所区别。'], '最佳游览时间': ['狩猎四季皆有优势和乐趣，全年适宜。']}","{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善左旗>腾格里额里斯镇>银根苏木>超格图呼热苏木>腾格里经济技术开发区>巴彦浩特额鲁特街道>巴彦浩特南环路街道>巴彦浩特新华街道>巴彦浩特王府街道>巴彦浩特镇'], '到达方式': ['贺兰山国家狩猎场位于阿拉善左旗境内乌巴公路43公里处的贺兰山北峡子沟，距巴彦浩特30公里。游客自驾或包车皆可到达。']}",{'贺兰山国家狩猎场门票价格': ['30元。']},{}
阿拉善盟阿拉善王府,内蒙古,阿拉善盟,阿拉善左旗,"{'景区简介': ['阿拉善王府是阿拉善历代旗王的官署和居住地，其内雕梁画栋，回廊曲折，是以明清园林风格为主的四合院式建筑群落，有“小北京”之称。王府始建于1731年，期间经历代旗王修建，至第十任亲王达理扎雅时期，已颇具规模。文革期间，阿拉善王府遭到极大破坏，后经大幅度修整，于1997年改为阿拉善博物馆。阿拉善王府在历史上久负盛名，时至今日，它依然以丰厚的文化底蕴和绰约的建筑风姿吸引着众多游客前来游览，同时也作为阿拉善的窗口，向世界展示着一个发展中的古城新貌。'], '景点分布': ['阿拉善王府现存建筑分为东西两部分，东部有王府门、过门、2间厢房、4间耳室和9间书室；西部有第十代王爷达理扎雅的住房及3座四合院，共有建筑500多间。王府现为阿拉善博物馆，馆区由历史文物陈列厅、民族风俗文物陈列室和文教卫生展厅组成，通过对文物、史料照片和实物的展览，呈现出阿拉善地区的历史、文化及风土人情，是深入了解阿拉善的百科全书。'], '景区资质': ['全国重点文物保护单位'], '景区特色': ['建筑、摄影、参观、园林、园林、王府、城址从您位置到阿拉善王府']}",26,35,"{'最佳游览时间': ['全年适宜。'], '购物推荐': ['（美食）烤全羊、奶茶、酸奶、奶皮、手扒肉等']}","{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善左旗>腾格里额里斯镇>银根苏木>超格图呼热苏木>腾格里经济技术开发区>巴彦浩特额鲁特街道>巴彦浩特南环路街道>巴彦浩特新华街道>巴彦浩特王府街道>巴彦浩特镇'], '到达方式': ['阿拉善王府位于旧城王府街上，紧邻延福寺。游客可从长途汽车站打面的车前往，1元/人。']}",{'阿拉善王府门票价格': ['免费。']},['周二至周日开放，周一闭馆。']
内蒙古贺兰山国家级自然保护区,内蒙古,阿拉善盟,阿拉善左旗,"{'景区简介': ['内蒙古贺兰山自然保护区地处贺兰山的中段东侧，并以山脊为界与西侧内蒙古贺兰山国家级自然保护区毗邻。区内自然环境复杂多样，生物多样性比较丰富，植被垂直分带明显，是我国中温带半干旱—干旱地区山地生态系统的典型代表。高等植物有655种，其中国家保护植物有沙冬青等6种；陆栖脊椎动物有135种，其中国家重点保护动物有林麝、兰马鸡等16种。该保护区的建立对研究半旱地区植被发展、演替及恢复生态系统的良性循环具有重要意义。'], '景点分布': ['贺兰山保护区有国家级重点保护植物5种，即：沙冬青、野大豆、蒙古扁桃、羽叶丁香、四合木。'], '景区特色': ['摄影、自然、户外、植物、动物从您位置到贺兰山']}",16,27,{'最佳游览时间': ['夏秋']},"{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善左旗>腾格里额里斯镇>银根苏木>超格图呼热苏木>腾格里经济技术开发区>巴彦浩特额鲁特街道>巴彦浩特南环路街道>巴彦浩特新华街道>巴彦浩特王府街道'], '到达方式': ['自驾路线：', '拉善盟→民主路→安德街→北环路→S314→内蒙古贺兰山国家级自然保护区。']}",{'贺兰山门票价格': ['无']},['全天']
阿拉善盟巴丹吉林沙漠,内蒙古,阿拉善盟,阿拉善右旗,"{'景区简介': ['阿拉善盟巴丹吉林沙漠是世界第四大沙漠，也是中国三大沙漠之一。它位于内蒙古自治区的西北部，总面积达4.7万平方公里，因沙地广阔，其西北部还有1万多平方公里至今无人涉足。巴丹吉林沙漠自然资源丰富，境内湖泊密布，沙植众多，富庶的资源令人称奇。神秘的鸣沙山和优美的沙漠湿地构成了巴丹吉林的独特景观，吸引了无数国内外游客前来观光。'], '景点分布': ['巴丹吉林沙漠地貌丰富，沙山沙丘、风蚀洼地、剥蚀山丘、湖泊盆地交错分布，奇峰、鸣沙、湖泊、神泉、寺庙堪称是巴丹吉林“五绝”。游客至此，可观赏到必鲁图沙峰、沙漠奇泉、庙海子、沙漠故宫、胡杨林等景观。每年8、9月份前来，还能参加一年一度的沙漠文化旅游节，丰富的传统竞技项目和展览活动展示了巴丹吉林沙漠的独特风情，是不可错过的沙漠盛典。'], '景区资质': ['国家4A级景区'], '景区特色': ['沙漠探险、自然摄影、节日庆典、蒙古包、牧户、沙漠、湖泊、湿地从您位置到巴丹吉林沙漠']}",126,85,"{'旅游攻略': ['1.巴丹吉林沙漠属大陆性干旱气候，夏季日照强烈，昼夜温差悬殊，游客去前应带好防晒霜、润唇膏、太阳镜、遮阳帽和足够的衣物；', '2.沙漠地区徒步或越野穿越时，应准备一双高帮徒步鞋，以防止沙粒进入。'], '最佳游览时间': ['夏季。巴丹吉林沙漠春秋多风沙，冬季严寒，夏季是最佳旅游时节。'], '购物推荐': ['(美食）牛肉面、羊肉、蒙古早茶、酸羊奶、风干驼肉等', '(特产）肉苁蓉、皮囊奶酒、蒙古银器']}","{'景区位置': ['中国>内蒙古自治区>阿拉善盟>阿拉善右旗>巴丹吉林镇>曼德拉苏木>阿拉腾朝格苏木>巴音高勒苏木'], '到达方式': ['火车线路：乘火车至甘肃省金昌站，下车后包车或乘班车到达巴丹吉林沙漠旅游大本营；', '自驾线路：由任意地出发至阿拉善右旗巴丹吉林镇，由小镇向东行驶74公里即可到达目的地。']}","{'巴丹吉林沙漠门票价格': ['巴丹湖门票70元，全景门票160元', 'A.免费政策：儿童身高1.2米（不含1.2米）以下免票；持军官证、残疾证、导游证（仅指带团，个人游玩不免费）、国家摄影协会证书均免票；', 'B.优惠政策：儿童身高1.2—1.4米之间购儿童票；老人60周岁（含60岁）以上持老年证或身份证购老人票；学生持学生证购学生票。']}",['8:30—18:00']
