name,province,city,location,desc,want,has_been,strategy,route,ticket_info,open_time
仙女湖公园,辽宁省,沈阳市,铁西区,"{'景区简介': ['仙女湖公园位于沈阳铁西新区，公园占地面积8.6万平方米，其中水面面积4万平方米，是沈阳市最大的内湖公园。公园内碧波荡漾，景色宜人，以休闲娱乐为主题，园区内建有景观雕塑、特色园艺小巷、儿童游艺区等，成为铁西新区的一大新景观。'], '景区特色': ['休闲、摄影、公园、湖从您位置到仙女湖公园']}",29,158,{'最佳游览时间': ['春夏秋']},"{'景区位置': ['中国>辽宁省>沈阳市>铁西区>大青中朝友谊街道>翟家街道>大潘街道>彰驿站街道>高花街道>沈阳市经济技术开发区'], '到达方式': ['1.乘车路线：', '（1）乘坐206路、103路、283路或111路，在仙女湖公园北站下车。', '（2）乘坐216路，在保工南街站下车。', '（3）乘坐261路，在西部货运中心东站下车。', '2.自驾路线：', '沈辽东路→沈辽中路→沈辽西路→肇工南街→沈辽西路→公园。']}",{'仙女湖公园门票价格': ['无']},['全天']
沈阳中国工业博物馆,辽宁省,沈阳市,铁西区,"{'景区简介': ['中国工业博物馆位于沈阳市铁西区，于2012年5月18日世界博物馆日开馆。中国工业博物馆中收藏文物年代从商代至今，包括上世纪30年代初的铁西规划地图、1900年的中东铁路钢轨、西周青铜盔、春秋时期盔甲、殷商时期铜镜都为如今的馆藏。中国工业博物馆总占地面积8万平方米，建筑面积6万平方米。中国工业博物馆征集的文物来自上海、北京、内蒙古等20多个省区市及香港特别行政区，包括国家一级文物1件，国家二、三级文物10件。目前有1300多件实体文物。'], '景区特色': ['休闲、文化、博物馆、工业发展从您位置到中国工业博物馆']}",17,77,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>辽宁省>沈阳市>铁西区>大青中朝友谊街道>翟家街道>大潘街道>彰驿站街道>高花街道>沈阳市经济技术开发区'], '到达方式': ['1.乘车路线：', '乘坐175路、176路、267路、277路、288路公交车到铁西区卫工街北一路站下车即是，原有147路公交已将始发站设在博物馆正门旁。', '2.自驾路线：', '市府大路→北一东路→北一中路→北一西路→博物馆。']}",{'中国工业博物馆门票价格': ['免费']},"['每周二至周日9:00—16:00。', '每周一休息，逢法定重大节假日休馆。']"
沈阳奉达公园,辽宁省,沈阳市,铁西区,"{'景区简介': ['沈阳奉达公园位于铁西区昆明湖街，是附近居民休闲散步的好地方。公园内广植树木，环境优雅，健身器材一应俱全，一年四季都给人们呈现出不一样的美丽，深受人们喜爱。'], '景区特色': ['休闲、散步、健身、公园、植物从您位置到奉达公园']}",12,43,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>辽宁省>沈阳市>铁西区>大青中朝友谊街道>翟家街道>大潘街道>彰驿站街道>高花街道>沈阳市经济技术开发区'], '到达方式': ['乘车路线：地铁1号线张士站出C口，167路、171路、171路区间、261路地铁支线、铁西新区产业一线、铁西新区一线在张士开发区管委会站下车即可。']}",{'奉达公园门票价格': ['免费']},['全天']
沈阳水洞风景区,辽宁省,沈阳市,苏家屯区,"{'景区简介': ['沈阳水洞置身于群山怀抱之中，洞外山川秀丽，鸟语花香，集自然与人文景观于一体，以其独特的优势、神奇的传说以及配套的服务设施，受到了辽沈各界人士的一致好评。洞内蜿蜒进伸800余米，曲径通幽，水帘银瀑，凉爽宜人，别有洞天。身临古洞顿感光怪陆离，如入仙境。以薛礼征东为主线的梦扰青龙等十八组浮雕，在五色彩灯的交相辉映下，栩栩如生，犹如身临其境一般，是人们避暑纳凉和旅游观光的最佳去处。'], '景点分布': ['沈阳水洞风景区位于苏家屯区白清寨乡，是金三角森林公园的重要组成部分，占地5平方公里。区内由唐王洞、白虎洞、藏军洞三个天然洞穴组成，景观、景点较多，其中以薛礼雕像、灵泉、观音洞、藏军洞、烽火台、风车了望台、龙山书苑、射箭场、跑马场、水上乐园、复建中的广福寺等最具代表性。周围山中春天生长蕨菜、婆婆丁、山辣椒等，夏秋季节盛产苹果梨、葡萄、山里红、蘑菇、榛子、板栗等水果、山果，都是野生天然绿色食品，驰名东北；鹿茸、人参、桔梗、沙参等中药材远近闻名。'], '景区资质': ['国家2A级景区'], '景区特色': ['休闲、探险、民俗文化、溶洞从您位置到水洞']}",545,344,"{'最佳游览时间': ['夏季'], '购物推荐': ['蕨菜、婆婆丁、山辣椒等，苹果梨、葡萄、山里红、蘑菇、榛子、板栗等。']}","{'景区位置': ['中国>辽宁省>沈阳市>苏家屯区>沈水街道'], '到达方式': ['公交：387路（南塔客运站→沈阳水洞）', '旅游专线：专线公汽（市政府广场→沈阳水洞）']}","{'水洞门票价格': ['旺季：60元/人；', '淡季：40元/人']}",['8:00-18:00（4-10月）；8:00-17:00（11-3月）']
沈阳绿岛旅游度假区,辽宁省,沈阳市,苏家屯区,"{'景区简介': ['绿岛旅游度假区，是一处集休闲度假、体育健身、农业观光和北方民俗风情战士为一体的综合性多功能旅游区，位于沈阳市苏家屯区佟沟。主要分为休闲度假区、文化体育健身区、生态农业观光区、北方民俗风情区、北美风情旅游区、综合服务区六大功能区，其中度假区内的辽宁光大赛马场、沈阳国际超级赛车场具有国际先进水，、符合国际标准的大型赛场，能够承办各种相关赛事。'], '景点分布': ['全区分为休闲度假区、文化体育健身区、生态农业观光区、北方民俗风情区、北美风情旅游区、综合服务区六大功能区，主要景区有绿岛森林公园、紫薇仙庄、佳地骏杰会骑马俱乐部、比华利农业园区等。'], '景区资质': ['国家4A级景区'], '景区特色': ['休闲、度假、摄影、赛车、赛马、娱乐、观光、公园、赛马场、赛车场、影视基地、游乐园从您位置到绿岛']}",343,329,"{'旅游攻略': ['景区活动：', '抹黑节：农历正月十六日，', '撒路灯:正月十五'], '最佳游览时间': ['四季皆宜，但夏季最好，是休闲避暑的好去处。'], '购物推荐': ['推荐购买蛋雕、人参等特产。']}","{'景区位置': ['中国>辽宁省>沈阳市>苏家屯区>沈水街道'], '到达方式': ['度假区交通四通八达，距沈阳桃仙国际机场仅2公里；丹霍公路、沈丹高速公路纵穿区内；距沈大高速公路15公里；距沈阳南站15公里；距沈阳15公里，从沈城驱车至此仅需12分钟，也可乘坐出租车前往。']}",{'绿岛门票价格': ['免费']},['全天']
沈阳棋盘山,辽宁省,沈阳市,浑南区,"{'景区简介': ['棋盘山风景区以春绿、夏翠、秋枫、冬雪和举办了国际女子世界象棋冠军争夺赛而闻名国内外，是沈阳最大的自然风景区。棋盘山是长白山余脉，林木葱郁，山峦起伏，溪谷迂回。早春季节，满山遍野的山里红、山梨、桃树、李树、杏树竞相开放。深秋季节，榛子、山里红等果实累累，蔚为壮观。龙王小艺、两仙对弈等神话传说，使得棋盘山更具神秘色彩，成为一处以自然山水林木为主体，集森林生态旅游、名胜古迹旅游、冰雪旅游、风光旅游、度假旅游；融棋牌竞技、科普知识、商贸购物、文体娱乐为一体的旅游胜地。'], '景点分布': ['棋盘山位于沈阳市东北部，距市中心约32公里。景区主要分为有棋盘山景区、东陵公园景区、沈阳世博园景区、沈阳国家森林公园景区四个景区，有碧塘风荷、北岭春晓、芳草云天、秀湖烟雨、辉山晴雪、棋盘远眺、向阳红叶、望云寺、向阳寺、仙人洞、点将台、妈妈石、高句丽山城、龟岭、望湖阁、晴雪楼、险亭和南天门等景点。影视城仿照清末民初时期沈阳北市场地区的风貌，以古城墙合围，以上世纪三十年代北市场大观茶园为中心，建有茶楼、酒楼、戏园子、商铺、鼓楼、民宅等40项建筑物，是集影视拍摄、旅游观光、体验休闲为一体的再现沈阳老北市场民俗风情的“露天博物馆”。'], '景区资质': ['国家4A级景区、省级名胜景区'], '景区特色': ['文化游、摄影、观光、历史游、攀爬、、古迹、名山、湖泊、']}",610,2370,"{'旅游攻略': ['1.在棋盘山的网站上预订门票，可享受优惠。影视城官网：http://www.sygdys.com/', '2.冬季滑雪，看冰雕，这是去沈阳必看的景点。', '3.景区较大，一天时间不能逛完，建议去之前制定明确计划，重点游览。', '4.买动物园门票可以免山门门票，动物园票价在50→80元。', '5.森林公园采摘园：每年7月→10月是采摘旺季，可摘草莓李子、香蕉李子、樱桃李子、安国梨、南国梨、香水梨、寒富士苹果等共计40多个品种；芸豆、土豆、茄子、辣椒、西红柿、黄瓜、甘蓝和萝卜等十几个品种。', '6.世博园园内在凤之翼主入口、百合塔、西门和游乐场（南门）设有观光车。'], '游览路线': ['1.棋盘山：西门进→棋盘山→向阳寺→辉山→缆车下山→乘坐游艇。', '2.世博园：', '半日游：', 'a.正门进入→泰国园→日本园→新加坡园→鞍山园→哈尔滨园→百合塔→台湾园→上海园→深圳园→北京园→玫瑰园→花园中心→地下通道→南区科普馆→木兰园→台地园婚礼殿堂→牡丹园→百合园→西门', 'b.正门进入→泰国园→日本园→新加坡园→鞍山园→哈尔滨园→百合塔→台湾园→上海园→深圳园→北京园→玫瑰园→花园中心→地下通道→南区科普馆→森林游乐场→南门', 'c.正门进入→玫瑰园→北京园→深圳园→上海园→台湾园→百合塔→南区森林游乐场→科普馆→木兰园→飞虹桥→贵阳园→西安园→正门', '一日游：正门进入→泰国园→日本园→新加坡园→鞍山园→哈尔滨园→百合塔→台湾园→上海园→深圳园→北京园→玫瑰园→花园中心→地下通道→木兰园→台地园婚礼殿堂→牡丹园→百合园（西门）→樱花园→星星乐园→森林游乐园（南门）→科普馆→木兰园→花之天桥→贵阳园→西安园→正门', '3.影视城：正门→中央路→鼓楼→全聚德→恒昌游乐场（赌场）→杂巴地→晋阳会馆→艳乐书院→清水池塘'], '最佳游览时间': ['4→10月'], '购物推荐': ['（当地特产）不老林糖、沈阳陈酿酒、彩石镶嵌画、大米、富士苹果等。', '（特色美食）白肉血肠、熏肉大饼、老边饺子、满汉宴席、朝鲜族西塔大冷面、朝鲜族打糕、老山记海城馅饼、马家烧麦。']}","{'景区位置': ['中国>辽宁省>沈阳市>浑南区'], '到达方式': ['乘车路线：', '棋盘山：沈阳北站、马路湾乘168路公交车到终点即是。', '森林公园：爱街乘326路车或马路湾乘328路车，到新城子（天富市场）转乘小客，即可直达。', '世博园：168路南线和北线均可直达风之翼广场；小津桥乘385路直达世博园南门。', '', '自驾路线：', '棋盘山：东陵西路－沈棋路－棋盘山；二环路－马官桥－沈棋路－棋盘山；沈抚路－棋盘山', '森林公园：联合路—沈铁路（102国道约25公里处）—马刚—沈阳国家森林公园；沈环高速—沈哈高速—清水台出口—马刚—沈阳国家森林公园。', '', '沈阳交通：全国各地可乘坐火车、飞机等前往沈阳。']}","{'棋盘山门票价格': ['1.棋盘山、森林公园：免费', '2.世博园：', '门票：成人50元/人，学生25元/人（全日制本科及以下学历学生；6-18周岁未成年人持有效证件），老年票25元/人（60-69周岁持有效证件）', '游园卡：每张150元（实名制，无限次入园；有效期2013.5.1—2013.10.31）', '免费群体：身高1.3米（含1.3米）以下的儿童（每名儿童至少一名监护人陪同）；70周岁以上的高龄游客（1943年12月31日之前出生）；离休干部；残疾人；中国人民解放军现役军人。', '3.影视城：68元/人，学生和60-70岁老人持证件半价；现役军人、70岁以上老人、1.3米以下儿童等免票。', '门票包含棋盘山景区第一门票，可免费观赏棋盘山景区内冰雕雪雕、免费观赏影视城内“盛京灯会●关东庙会”各式彩灯、街景表演、室内演艺活动、庙会祈福活动及每逢节日的法会活动。']}","['棋盘山：08:30-16:00', '影视城：09:00-19:00', '世博园：08:00-19:00', '东陵公园：08:00-17:00', '森林公园：08:00-17:00']"
沈阳世博园,辽宁省,沈阳市,浑南区,"{'景区简介': ['沈阳世博园建于沈阳植物园原址之上，是2006年世界园艺博览会的举办地，是历届“世园会”中最大的博览会。它占地面积为2.46平方公里，由53个国内展园、23个国际展园和24个专题展园构成。园内有世界上最大的雕塑体建筑—百合塔、天下第一斜塔—凤之翼、玫瑰花王国—玫瑰园、国内最大的室内展馆—百花馆这四大主题建筑，以及自然景观、人工景观、滨水湿地景观等三大特色景观，集园林园艺、园艺雕塑、园林科技、园林建筑、园林文化为一体。园内展出的主要是北方的各种植物和花卉，春夏为最佳观赏季节。'], '景点分布': ['沈阳世博园主要由展园，四大主题建筑和三大特色景观。世博园最著名八大景，包括百合凌云(百合塔)、凤翼问天（凤之翼）、玫瑰流芳（玫瑰园）、百花迎客（百花堂）、翠湖泛舟（湿地）、江南寻幽（国内江南展馆）、西部揽胜（国内西部展馆）、松林鸟鸣（园内森林）。'], '景区资质': ['国家5A级景区'], '景区特色': ['摄影、观赏、科普教育、园林、公园']}",361,2120,"{'旅游攻略': ['游：因为园区很大，所以进园前要制定好详尽的游览线路，最好只挑选自己感兴趣展园的观赏，还有要提前准备好水、食品和纸巾之类的必备品。', '玩：在这里欣赏美景的同时，可以玩转各类大型参与性娱乐项目，包括惊险刺激的游艺桥、水上冒险的游乐园等几十种水上娱乐和攀岩项目。', '吃：国际美食广场为游客提供了世界二十多个国家、国内数十个城市的特色美食。', '景区活动：5月的郁金香展；6月的牡丹芍药及鸢尾等花展；7月的百合花展；8月大丽花展；9月地被菊展'], '最佳游览时间': ['5-10月'], '购物推荐': ['沈阳的购物区主要是中街（步行街），太原街一代。五爱市场，是辽宁乃至东北地区服装轻工批发市场，品种齐全、物美价廉；南湖公园古文物市场，有几十家店铺经营着古玩、字画、印章、瓷器、玉器、木雕、珊瑚、历代古钱等。沈阳的特产如御赐枕、羽毛画、绢花、彩石镶嵌画等都可以在这里买到。']}","{'景区位置': ['中国>辽宁省>沈阳市>浑南区'], '到达方式': ['在马路湾乘168路（马路湾→植物园→棋盘山风景区）或在东陵乘234路公交车到植物园站下车即可，也可从沈阳或抚顺乘坐火车抵植物园。']}",{'世博园门票价格': ['世博园门票：50元，中小学生凭学生证可亨受6折优惠，大学生凭学生证可享受8折优惠。']},['8：00—17：00']
沈阳东陵公园,辽宁省,沈阳市,浑南区,"{'景区简介': ['东陵公园是世界文化遗产清福陵所在地，因其位于市区的东部而得名。“福陵”，是清太祖努尔哈赤和孝慈高皇后叶赫那拉氏的陵墓，与沈阳市的昭陵、新宾县永陵合称“关外三陵”、“盛京三陵”。东陵公园，处于沈阳市东郊二十里的天柱山上，占地557.3公顷，始建于公元1629年，距今已有三百六十余年历史，具有我国古典建筑的传统和满族风格，是沈阳著名的古迹之一。'], '景点分布': ['福陵建筑格局因山势形成前低后高之势，南北狭长，从南向北可划分为三部分：大红门外区、神道区、方城、宝城区。'], '景区资质': ['国家4A级景区、世界文化遗产、国家重点文物保护单位'], '景区特色': ['摄影、观光、休闲、度假、民族游、文化游、历史游、古迹、公园从您位置到东陵']}",285,1644,{'最佳游览时间': ['4→10月']},"{'景区位置': ['中国>辽宁省>沈阳市>浑南区'], '到达方式': ['由大东门乘218路，由马路湾乘168路，沈阳北站乘168、148路，由小津桥乘385路公车，到东陵公园站下车既到。']}",{'东陵门票价格': ['32元（清福陵30元，东陵公园2元）']},['8：00－17：00']
沈阳森林动物园,辽宁省,沈阳市,浑南区,"{'景区简介': ['沈阳森林动物园（冰川动物乐园）是沈阳唯一一家展出多种珍稀野生动物的综合性国有动物园，也是辽宁省暨沈阳市青少年科普基地和中国丹顶鹤人工繁育科研基地。动物园共饲养动物100余种、3000余只，园林景观设计由日本东京濑户内造园株式会社风景堂负责，充分利用原始地形地貌，追求自然和谐，隐蔽建造动物笼舍场馆。动物园内各种动物的房舍大多都建在小山后面，或人工建一座环舍小山遮挡视线，或隐在山上灌木丛中。同时，将动物隔离电网、隔离沟隐藏在草丛树林中，使得人们可以相安无事的与动物近距离接触。'], '景点分布': ['沈阳森林动物园位于棋盘山国际风景旅游开发区内，距市区17公里。动物园占地面积217公顷，主要分为野生放养车行观赏区、馆养步行观赏区，有密林幽谷、水禽湖、灵长馆、小动物村、两栖爬行馆等主题展区，有世界各地的代表性动物如黑猩猩、长颈鹿、金钱豹、袋鼠、海狮、海豹等。园内还有一个大型动物表演场，可以看到很多精彩的表演。'], '景区资质': ['国家4A级景区'], '景区特色': ['文化游、摄影、观光、科普、动物园']}",85,373,"{'旅游攻略': ['每天11:00和14:00会有丹顶鹤飞翔行为展示。', '海洋动物展示区海狮行为展示：周一至周五（旺季）为10:30、12:10、13:30，周六、周日（旺季）10:30、11:30、13:30、14:30。'], '最佳游览时间': ['5→10月'], '购物推荐': ['特产:“不老林”系列糖果、油茶面、张久礼的烧鸡、老龙口的白酒。']}","{'景区位置': ['中国>辽宁省>沈阳市>浑南区'], '到达方式': ['乘车路线：168路公交车', '1.马路湾始发站：马路湾—大西门—小津桥—农业大学→世博园—棋盘山—动物园', '2.北站始发站：北站—八王寺—小津桥—农业大学→世博园—棋盘山—动物园', '自驾路线：', '1、东陵西路－沈棋路－棋盘山', '2、二环路－马官桥－沈棋路－棋盘山', '3、沈抚路－棋盘山']}","{'森林动物园门票价格': ['全票：80元', '优惠票：40元；全日制本科及以下学历学生、6-18周岁未成年人、60-69周岁老年人持有效证件', '免费群体：身高1.3米（含1.3米）以下的儿童（每名儿童至少一名监护人陪同）；70周岁以上的高龄游客；离休干部；残疾人；中国人民解放军现役军人。', '电动火车和电瓶车：40元/人，全程限乘一次。', '小电瓶车（游客可自行驾驶，可乘坐2人）：120元/人（不足一小时按一小时计算，超过一小时不足一个半小时按一个半小时计算，超过一个半小时不足两个小时按两个小时）。']}","['旺季（4月—10月）8:30—16:00', '淡季（11月—3月）9:30—15:00']"
沈阳中华寺风景区,辽宁省,沈阳市,浑南区,"{'景区简介': ['沈阳中华寺风景区，犹似仙境画人间，国内罕见的风水上乘宝地，是佛道合一、祭祖超度、颂扬儒学、展示禅佛文化、民族艺术的东北佛道文化活动中心。中华寺自唐朝以来，就以其丰富的文化内涵和为数众多的寺藏文物，吸引着无数的文人墨客和诸多信众前来赋诗作画、观瞻礼佛。如今，气势恢弘的庞大建筑群更是集宗教、民俗、历史等于一体，成为东北乃至全国都数一数二的宗教活动场所，未来周边还将建设画家村、摄影基地，并开设养生大讲堂、恢复传统庙会等，不仅是文化交流、休闲度假之所，也成为辽宁旅游的一颗新星。'], '景点分布': ['中华寺地处王滨乡中华寺村与抚顺拉古河畔，占地60多公顷，跨越沈、抚两市。风景区由中华寺、万寿宫、万佛塔等七个部分组成，建筑采用唐朝风格，拥有荷花、松树等上百种绿色植被。牌坊、神道、天王殿、大雄宝殿、中华护法堂、念佛堂、大经堂、祖师塔院、弥勒大佛、万佛塔以及中华寺墓园等景观建筑令人目不暇接，各种讲堂、庙会、农家院等活动和设施，也让游客充分感受宗教与民俗的魅力。'], '景区资质': ['国家4A级景区'], '景区特色': ['休闲、朝圣、生态游、宗教、建筑、农家院']}",28,60,"{'旅游攻略': ['宗教法会：无论是浴佛等宗教节日，还是禅修、国家节庆等，中华寺都会举办法会、诵经等活动。', '主要诸佛时间表：正月初一弥勒菩萨圣诞日、二月初八释迦牟尼佛出家日、二月十五释迦牟尼佛涅槃日、二月十九观音菩萨圣诞日、六月十九观音菩萨成道日、七月十五佛欢喜日（盂兰盆会）、七月三十地藏王菩萨圣诞日、九月十九观音菩萨出家日、十月初五达摩祖师圣诞日、腊月初八释迦牟尼佛成道日。'], '游览路线': ['线路一：东门→尉迟恭像→游客中心→中华护法堂→钟楼→天王殿→甘露泉→伽蓝殿→大雄宝殿→文殊殿→观音殿→藏经楼→普贤殿→地藏殿→鼓楼→九龙壁→万寿宫→斗姆殿→丹房→吕祖殿→神医洞→蟒仙洞→文昌殿→王姥殿→龙神殿→关帝殿→“心想事成”→望佛亭→大经堂→荷花池→游客休息区→万福路→观音洞→“万世功德”→闭关房→祖师塔院→佛祖舍利塔→长寿路→弥勒大佛→须弥亭→静心阁→“万世功德”→万佛塔→十八罗汉照壁→十二生肖路→万佛塔大门→意亭→滨水长廊→如亭', '线路二：南门→望佛亭→大经堂→荷花池→游客休息区→万福路→观音洞→“万世功德”→闭关房→祖师塔院→佛祖舍利塔→长寿路→弥勒大佛→须弥亭→静心阁→“万世功德”→万佛塔→十八罗汉照壁→十二生肖路→万佛塔大门→意亭→滨水长廊→如亭→九龙壁→万寿宫→斗姆殿→丹房→吕祖殿→神医洞→蟒仙洞→文昌殿→王姥殿→龙神殿→关帝殿→“心想事成”→大经堂→藏经楼→普贤殿→地藏殿→鼓楼→天王殿→甘露泉→伽蓝殿→大雄宝殿→文殊殿→观音殿→钟楼→中华护法堂→东门'], '最佳游览时间': ['四季皆宜'], '购物推荐': ['（购物）佛教用品，如佛像、法器、香烛、护身符、绣品等。', '（美食）养生素菜、斋饭。']}","{'景区位置': ['中国>辽宁省>沈阳市>浑南区>王滨街道'], '到达方式': ['乘车路线：南塔长途客运站乘坐“南塔→中华寺→东靠山”的班车，早7：30分发车；抚顺南站郊区客运每天7：30－17：30每半小时发一班车途经拉古；也可以乘坐505公交车，到青台子再转车。', '自驾路线：', '1.沈阳方向走新立堡大桥进入沈中线，过营盘后进入苏赵线，经中华寺桥，进入沈通线，即可。', '2.抚顺方向走南昌路→盘南路→碾三线→沈通线，即可。']}",{'中华寺门票价格': ['免费']},['08：30--16：00']
