name,province,city,location,desc,want,has_been,strategy,route,ticket_info,open_time
长春莲花山滑雪场,吉林省,长春市,二道区,"{'景区简介': ['长春莲花山滑雪场是具有国际标准的、中国一流的、国内距中心城市最近的、集竞技和旅游于一体的、也是长春市最大的综合滑雪场。它位于吉林省长春市二道区四家乡青山村，占地6平方公里。'], '景点分布': ['莲花山一期工程共开设了6条初、中、高级滑雪道，可满足不同滑雪水平游客的需求，夏季可进行滑草和高尔夫练习；新建的2条高山吊椅索道和3条拖牵索道，并可开展滑翔伞运动；景区内还有莲花湖，一年四季均有令人流连忘返的水上或冰上运动。'], '景区资质': ['国家4A级景区'], '景区特色': ['滑雪、滑雪场从您位置到莲花山']}",486,480,"{'最佳游览时间': ['每年11月下旬至翌年3月末'], '购物推荐': ['吉林人参、吉林鹿茸、吉林紫貂皮、长春老茂生糖果、长春木雕、长春市鼎丰真糕点、德惠草编']}","{'景区位置': ['中国>吉林省>长春市>二道区>长青街道'], '到达方式': ['长春市南岭体育场附近有到达莲花山滑雪场的专线车。', '莲花山滑雪场位于长春市二道区四家乡青山村，距长春市区38公里，沿吉长南线驱车30分钟可抵达雪场。']}","{'莲花山门票价格': ['首道门票10元/人', '滑雪（含滑雪单板、双板）', '平日滑雪价格：80元/3小时/人，双休日100元/3小时/人，元旦、春节140元/3小时/人', '全天滑雪价格：120元/天/人150元/天/人260元/天/人', '夜场70元/人（每周五、周六17：30——21：00开放）', '雪上飞碟10元/人/次40元/半小时60元/1小时', '乘坐索道60元/次/人滑索30元/人/次', '狗拉爬犁30元/人/次马拉爬犁20元/人/次', '滑雪用品高档滑雪服50元/套/半天80元/套/全天', '帽子10元/次', '手套5元/次', '衣物寄存柜5元']}",['全天']
长春龙湾生态旅游区,吉林省,长春市,二道区,"{'景区简介': ['长春龙湾生态旅游区是以萨满文化为主、以生态自然风貌为依托，集古今文化、休闲度假、娱乐健身，融观赏性、参与性、娱乐性、趣味性于一体的近郊自然生态旅游园区。'], '景点分布': ['园区分为生态休闲度假区、萨满风情园、康体拓展乐园、仙山林苑古文化遗址四大景区。拥有萨满祭祀、萨满演艺城、观河亭、娱乐拓展项目等五十余景点或设施。在群山怀抱、四季常青的氛围中，实现都市人回归自然、释放自我、洗练心灵的纯朴欲望。'], '景区资质': ['国家2A级景区'], '景区特色': ['休闲、度假、娱乐、图腾、森林从您位置到龙湾生态区']}",123,163,{'最佳游览时间': ['夏秋两季']},"{'景区位置': ['中国>吉林省>长春市>二道区>长青街道>四家乡'], '到达方式': ['市内乘101路公交可直达。']}",{'龙湾生态区门票价格': ['15元/人']},['全天']
长春天定山旅游度假小镇,吉林省,长春市,二道区,"{'景区简介': ['长春天定山旅游度假小镇是一个集冰雪观光、冰雪游乐、冰雪娱乐、冰雪科技、冰雪运动、冰雪研学、冰雪住宿、冰雪人文为一体的冰雪童话小镇。一年四季小镇的景色各有不同，有春夏时节的山花烂漫，也有秋冬季节的唯美浪漫，冬季来临还可以感受滑雪带来的刺激，在冰雪新天地看梦幻城堡。“夏避暑冬冰雪”，天定山已成为人们度假的好选择。'], '景点分布': ['天定山旅游度假小镇位于长春市莲花山生态旅游度假区核心地带，占地面积600万平方米。小镇由长春冰雪新天地、天定山滑雪场、天定山民宿及智成有机农业四大板块组成，天定山滑雪场建成总长约8公里的18条雪道、1条雪地摩托道、1条单板追逐雪道、两条趣味雪道、两条索道、三条魔毯，拥有近2万平方米的滑雪服务大厅，设有专业滑雪学校。每年冬季开园的长春冰雪新天地包含几十项娱乐设施，各式趣味滑梯、冰雪迷宫、冰上漂移、冰上战车、冰上坦克等等，每年主题不同，乐趣不断。天定山民宿分为6大主题，形成了“一院、一景、一果、一田、一乡思”的独特民宿体验。'], '景区资质': ['国家4A级景区'], '景区特色': ['滑雪、娱乐、避暑、亲子、度假村从您位置到天定山小镇']}",0,0,{'最佳游览时间': ['夏秋两季']},"{'景区位置': ['中国>吉林省>长春市>二道区>长青街道'], '到达方式': ['长春市区→吉林快速路→东吉林大路→天定山小镇']}","{'天定山小镇门票价格': ['消夏灯会50元', '滑雪场210元', '冰雪新天地200元', '民宿1088元起']}",['10:00-22:00']
长春电影城,吉林省,长春市,绿园区,"{'景区简介': ['长春电影城是著名的影视基地，也是每年长春电影节的主要活动场所。集电影艺术、技术之大成，展示中外古今多民族建筑风格的电影城，以独特的影视文化吸引了众多的旅游者，具有很强的观赏娱乐价值。'], '景点分布': ['电影城主要由电影新技术展览区、仿古建筑区、少数民族风景区、游乐区、旅游服务区等组成。在电影新技术展览区，设有电影大世界、电影宫、环幕电影等，尽情欣赏电影艺术。仿古区内主要是一些古色古香的中式城楼、民居，以及一些具有古典风格的欧式建筑。此外还有古堡怪洞、动物奇观、海底世界等游乐设施。长影世纪城更是一大亮点，游玩项目众多，让游客感受电影艺术的魅力。'], '景区资质': ['国家2A级景区'], '景区特色': ['休闲、参观、娱乐、影视城从您位置到长春电影城']}",320,1314,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>吉林省>长春市>绿园区>绿园经济开发区>正阳街道'], '到达方式': ['乘19、120、230、262、264路等车可达。']}",{'长春电影城门票价格': ['普通票120元，可以体验五个开放影院(球幕动感影院除外)；豪华票（通票）240元，可以体验全部内容。']},['9:00-17:00']
长春关东文化园,吉林省,长春市,绿园区,"{'景区简介': ['长春关东文化园是集温泉度假、餐饮娱乐、文化博览、会议接待、为一体的大型花园式文化乐园。文化园中的“精气神能量养生馆”是长春第一家隆重推出现代能量养生温泉，这是湾曾福利先生的发明专利，置身其中，有如人间仙境，池水甘甜、各类温度，犹如在天池中沐浴荡漾。'], '景点分布': ['长春关东文化园位于西四环路与长白公路交汇处，占地面积50万平方米。核心项目“精气神能量养身馆”由室内五连池、热带雨林按摩浴、泰式针刺浴、托玛琳汗蒸、玉石房、室内小游泳池、室外游泳池、室外嬉水池共八分部组成，此外还有吉林八大美景命名的餐饮包房及宴会大厅，可以接待中西式婚礼、大型文艺演出等。'], '景区资质': ['国家4A级景区'], '景区特色': ['休闲、养生、温泉、度假村从您位置到关东文化园']}",0,5,{'最佳游览时间': ['冬季']},"{'景区位置': ['中国>吉林省>长春市>绿园区>绿园经济开发区'], '到达方式': ['140、355路直达', '西部快速路→新竹路→西四环路']}",{'关东文化园门票价格': ['138元']},['全天']
长春锦程公园,吉林省,长春市,绿园区,"{'景区简介': ['长春锦程公园是一座隐匿于街区内的奇石公园，环境优雅。公园融合了苏州拙政园、狮子林和留园等经典园林的精髓，假山、瀑布、奇石、回廊、亭榭、小桥、水池等园林景观充斥着公园的每一处角落，令东北人民不出家门就可游览江南风光。'], '景点分布': ['锦程公园坐落在锦程大街与奔驰路交汇处，有寿湖、萃锦楼、醉赏亭、瀑布、抱石坊等亭台水榭、园林景观，锦程门前的健身活动区则为市民提供了最佳的休闲场所。'], '景区特色': ['休闲、散步、赏石、公园']}",29,66,"{'旅游攻略': ['公园对面还有锦绣公园，可以一同散步休闲。'], '最佳游览时间': ['四季皆宜']}","{'景区位置': ['中国>吉林省>长春市>绿园区>绿园经济开发区>锦程街道'], '到达方式': ['乘车路线：119路、128路、135路、195路、208路、261路到创业大街或锦程大街下车。', '自驾路线：市内走南湖大路、西部快速路转入奔驰路、锦程大街即可。']}",{'锦程公园门票价格': ['无门票']},['全天']
吉林长春御龙温泉度假村,吉林省,长春市,双阳区,"{'景区简介': ['吉林长春御龙温泉度假村以其特有的“南国风光”著称于温泉业，是集娱乐、餐饮、住宿服务为一体的豪华度假村。园中营造的亚热带雨林气候及风光集山石林泉、溪瀑塘池、亭台轩榭、花鸟草木于一体，浑然天成。每个温泉泡池，石砌玉锒，环抱一泓碧水，宛如明珠翡翠洒落在绿树繁花间，形状不同功能各异，让人尽享泉的功效、泉水的神奇。'], '景点分布': ['御龙温泉度假村位于双阳区龙双公路3.8公里处，总占地面积22万平方米。度假村内有中药养生池、花香池、特色池、戏水池、漩涡池等50个泡池，还有熏蒸房、玉石房、火山岩房、汗蒸房、托玛琳蒸房等项目。餐饮以吉菜、鹿宴和山珍为特色，五星饭店标准客房和日式、韩式客房及别墅供不同类型游客选择，健身广场、模拟高尔夫球场、保龄球馆、瑜伽馆、射击厅、棋牌室、茶艺馆、咖啡厅，一应俱全。'], '景区资质': ['国家4A级景区'], '景区特色': ['休闲、养生、娱乐、度假村从您位置到御龙温泉']}",0,3,"{'最佳游览时间': ['冬季'], '购物推荐': ['长白山珍宴、翡翠人参茅台鸡、烧鹿尾等']}","{'景区位置': ['中国>吉林省>长春市>双阳区'], '到达方式': ['净月大街→长清公路→龙双公路']}",{'御龙温泉门票价格': ['平日138元，周末假日168元']},['9:00-21:00']
长春国信南山温泉旅游景区,吉林省,长春市,双阳区,"{'景区简介': ['国信南山温泉是国际公认的“美人汤”，浪漫法式风情与山水泉景相得益彰。景区环境静谧舒适，负氧离子含量是市区的300倍，是城市真正意义的“天然氧吧”。这里的温泉，出水约60多度，水质优良并富含多种对人体有益的矿物质及微量元素。集休闲、娱乐、商务、度假为一体的酒店，是中国具有特色的温泉文化主题酒店之一，亲情化服务让游人尽享宾至如归。纯绿色的有机蔬菜，让游人在娱乐之余还可以吃的养生、吃的健康、吃的有特色。'], '景点分布': ['国信南山温泉地处长春市东南，净月大街南延线16公里处，温泉区室内外面积达20000平方米，建有亚洲馆、儿童馆、中医馆、温泉别墅等，“奇幻空中漂流河”、“梦幻星光长廊”，以及鱼疗池、艾叶池、红酒池等70余个特色温泉泡池散落其中。酒店拥有不同类型的舒适典雅的客房等300余间，清新淡雅的中餐厅，高贵典雅的宴会厅，满足家庭聚餐、商务会议、婚礼宴会等多方面的需求。'], '景区资质': ['国家4A级景区'], '景区特色': ['温泉、娱乐、疗养、度假村从您位置到国信南山温泉']}",0,0,{'最佳游览时间': ['春冬两季']},"{'景区位置': ['中国>吉林省>长春市>双阳区'], '到达方式': ['公交车：377路国信南山站']}","{'国信南山温泉门票价格': ['成人168元，儿童84元', '儿童身高1.2米（不含）以下，免费；1.2（含）-1.4米（不含）儿童，半价']}","['全年：09:00-19:00；', '冲浪开放时间：平日10:0011:0013:0015:00；周末节假日10:0011:0012:0013:0015:0016:00', '漂流开放时间：平日10:3011:3013:3015:30；周末节假日10:3011:3012:3013:3015:3016:30', '益智童星乐园开放时间：10:00-16:30']"
农安辽金时代文化园,吉林省,长春市,农安县,"{'景区简介': ['辽金时代文化园以辽金历史文化为主线，以观光休闲农业为依托，以综合教育为特色，是辽金文化、休闲农业、国防、红色教育于一体的综合型文旅景区。园区坚持天然、原生态种植方式，打造自然果蔬乐园，并将观光旅游与人文历史相结合，重现与展示历史风貌，多种娱乐项目也可满足不同游客的需求，是非常好的乡村度假之地。'], '景点分布': ['文化园坐落在长春市农安县，园内集中着辽金文化旅游区、辽金大叔生态农业产业园和辽金研学教育营地三大旅游板块。其中，辽金民俗村包括辽金文化博物馆、中华民俗展览馆、辽金大戏楼、文创商业街、契丹祭火广场、辽军行营群落等景观；农业创意体验园包含生产队、人民公社、农业创意体验、农耕体验田；北部综合教育区包含国防、人防、红色教育综合体验馆、军事武器展览、英雄人物一条街、迷彩营军事训练场。丰富的景点和项目给游客带来一个全新的体验，让游客在休闲娱乐中了解学习辽金时代文化。'], '景区资质': ['国家4A级景区'], '景区特色': ['历史文化、娱乐、度假村从您位置到辽金时代文化园']}",1,0,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>吉林省>长春市>农安县>兴农街道>宝塔街道>和谐街道>黄龙街道>洼中高农场'], '到达方式': ['自驾：长春市区—东部快速路—宝山大街，或鑫盛大路，至辽金时代观光园。']}","{'辽金时代文化园门票价格': ['成人票60元', '优惠票30元，1.1-1.4米儿童，60-69岁老人', '免票，1.1米以下儿童，70岁以上老人，现役军人，残疾人']}",['8:00-18:00']
九台庙香山休闲旅游度假区,吉林省,长春市,九台区,"{'景区简介': ['九台庙香山休闲旅游度假区被是集旅游、运动、娱乐、餐饮、休闲、温泉疗养度假和特色农业观光乡村游于一体的四季休闲旅游度假区。度假区内山脉连绵、林木茂密、景色清幽、风景独秀，良好的生态环境和特殊的地理位置，使这里成为许多动植物的“天然栖息地”，同时重点开发冰雪旅游和生态旅游，成为游客避暑、冬季娱乐的胜地。'], '景点分布': ['庙香山休闲旅游度假区（长春九台庙香山滑雪场）位于九台市波泥河镇和西营城镇交界处，规划总面积70平方公里。度假区分为冰雪运动度假区、体育公园游乐区、佛教文化传承区、温泉度假疗养区、森林别墅度假区、度假综合接待区、庙香山房车宿营区和萨满文化乡村游示范基地等区域，有长春九台庙香山滑雪场、高山越野滑雪、单板公园、滑雪学校、冰雪迪士尼、冬夏两季高尔夫球场、戏水漂流、山地自行车、越野车赛道、龙泉寺、九龙池、运动员村、产权公寓、五星级酒店、国际论坛会议中心、农副产品物流交易中心、房车宿营基地、自驾游基地、汽车露天影院、特色农业蓝莓观光、满族民俗博物馆等景点和项目。'], '景区资质': ['国家4A级景区'], '景区特色': ['滑雪、采摘、娱乐、温泉、滑雪场、度假村从您位置到九台庙香山']}",0,2,{'最佳游览时间': ['夏冬两季']},"{'景区位置': ['中国>吉林省>长春市>九台区>卡伦湖街道>东湖街道>龙嘉街道>兴港街道'], '到达方式': ['长春绕城高速→珲乌高速→机场路→龙双公路→S102→港南大路→庙香山滑雪场']}",{'九台庙香山门票价格': ['滑雪：平日140元，周末160元，春节270元']},['08:00-20:00']
